place_name,place_type,year,quarter,value
כפר נטר,מועצה אזורית חוף השרון,2017,2,4.0
כפר סאלד,מועצה אזורית הגליל העליון,2012,4,1.0
כפר סאלד,מועצה אזורית הגליל העליון,2013,1,1.0
כפר סאלד,מועצה אזורית הגליל העליון,2013,3,2.0
כפר סאלד,מועצה אזורית הגליל העליון,2014,1,3.0
כפר סאלד,מועצה אזורית הגליל העליון,2017,1,6.0
כפר סבא,עירייה,2012,1,959.0
כפר סבא,עירייה,2012,2,803.0
כפר סבא,עירייה,2012,3,861.0
כפר סבא,עירייה,2012,4,731.0
כפר סבא,עירייה,2013,1,838.0
כפר סבא,עירייה,2013,2,763.0
כפר סבא,עירייה,2013,3,1600.0
כפר סבא,עירייה,2013,4,2066.0
כפר סבא,עירייה,2014,1,1915.0
כפר סבא,עירייה,2014,2,2316.0
כפר סבא,עירייה,2014,3,1985.0
כפר סבא,עירייה,2014,4,1735.0
כפר סבא,עירייה,2015,1,1754.0
כפר סבא,עירייה,2015,2,3997.0
כפר סבא,עירייה,2015,3,2191.0
כפר סבא,עירייה,2015,4,1847.0
כפר סבא,עירייה,2016,1,2345.0
כפר סבא,עירייה,2016,2,2562.0
כפר סבא,עירייה,2016,3,2141.0
כפר סבא,עירייה,2016,4,1810.0
כפר סבא,עירייה,2017,1,2215.0
כפר סבא,עירייה,2017,2,1475.0
כפר סילבר,מועצה אזורית חוף אשקלון,2014,2,2.0
כפר סירקין,מועצה אזורית דרום השרון,2012,3,2.0
כפר סירקין,מועצה אזורית דרום השרון,2013,1,3.0
כפר סירקין,מועצה אזורית דרום השרון,2015,3,1.0
כפר סירקין,מועצה אזורית דרום השרון,2015,4,3.0
כפר סירקין,מועצה אזורית דרום השרון,2016,1,6.0
כפר סירקין,מועצה אזורית דרום השרון,2016,2,1.0
כפר סירקין,מועצה אזורית דרום השרון,2016,3,6.0
כפר סירקין,מועצה אזורית דרום השרון,2016,4,3.0
כפר סירקין,מועצה אזורית דרום השרון,2017,1,3.0
כפר סמיע,,2013,2,1.0
כפר עזה,מועצה אזורית שער הנגב,2014,2,1.0
כפר עזה,מועצה אזורית שער הנגב,2016,1,1.0
כפר עזה,מועצה אזורית שער הנגב,2016,3,1.0
כפר עזה,מועצה אזורית שער הנגב,2017,1,2.0
כפר עין,,2012,3,2.0
כפר עציון,מועצה אזורית גוש עציון,2014,1,1.0
כפר עציון,מועצה אזורית גוש עציון,2015,1,1.0
כפר עציון,מועצה אזורית גוש עציון,2016,2,1.0
כפר קאסם,עירייה,2012,1,189.0
כפר קאסם,עירייה,2012,2,78.0
כפר קאסם,עירייה,2012,3,148.0
כפר קאסם,עירייה,2012,4,157.0
כפר קאסם,עירייה,2013,1,187.0
כפר קאסם,עירייה,2013,2,173.0
כפר קאסם,עירייה,2013,3,86.0
כפר קאסם,עירייה,2013,4,38.0
כפר קאסם,עירייה,2014,1,82.0
כפר קאסם,עירייה,2014,2,131.0
כפר קאסם,עירייה,2014,3,93.0
כפר קאסם,עירייה,2014,4,76.0
כפר קאסם,עירייה,2015,1,61.0
כפר קאסם,עירייה,2015,2,216.0
כפר קאסם,עירייה,2015,3,146.0
כפר קאסם,עירייה,2015,4,136.0
כפר קאסם,עירייה,2016,1,299.0
כפר קאסם,עירייה,2016,2,301.0
כפר קאסם,עירייה,2016,3,365.0
כפר קאסם,עירייה,2016,4,173.0
כפר קאסם,עירייה,2017,1,205.0
כפר קאסם,עירייה,2017,2,90.0
כפר קדום,,2012,1,3.0
כפר קדום,,2012,3,2.0
כפר קיש,מועצה אזורית הגליל התחתון,2015,1,1.0
כפר קרע,מועצה מקומית,2012,1,166.0
כפר קרע,מועצה מקומית,2012,2,170.0
כפר קרע,מועצה מקומית,2012,3,182.0
כפר קרע,מועצה מקומית,2012,4,138.0
כפר קרע,מועצה מקומית,2013,1,169.0
כפר קרע,מועצה מקומית,2013,2,175.0
כפר קרע,מועצה מקומית,2013,3,343.0
כפר קרע,מועצה מקומית,2013,4,240.0
כפר קרע,מועצה מקומית,2014,1,338.0
כפר קרע,מועצה מקומית,2014,2,287.0
כפר קרע,מועצה מקומית,2014,3,177.0
כפר קרע,מועצה מקומית,2014,4,99.0
כפר קרע,מועצה מקומית,2015,1,217.0
כפר קרע,מועצה מקומית,2015,2,221.0
כפר קרע,מועצה מקומית,2015,3,145.0
כפר קרע,מועצה מקומית,2015,4,127.0
כפר קרע,מועצה מקומית,2016,1,298.0
כפר קרע,מועצה מקומית,2016,2,244.0
כפר קרע,מועצה מקומית,2016,3,179.0
כפר קרע,מועצה מקומית,2016,4,224.0
כפר קרע,מועצה מקומית,2017,1,202.0
כפר קרע,מועצה מקומית,2017,2,63.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2013,1,2.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2013,2,6.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2013,3,2.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2014,1,1.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2014,3,1.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2015,1,1.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2015,2,9.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2015,3,1.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2016,2,2.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2016,3,19.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2017,1,2.0
כפר ראש הנקרה,מועצה אזורית מטה אשר,2017,2,1.0
כפר רות,מועצה אזורית חבל מודיעין,2012,2,2.0
כפר רות,מועצה אזורית חבל מודיעין,2012,3,2.0
כפר רות,מועצה אזורית חבל מודיעין,2013,4,3.0
כפר רות,מועצה אזורית חבל מודיעין,2015,2,2.0
כפר רות,מועצה אזורית חבל מודיעין,2015,3,1.0
כפר רות,מועצה אזורית חבל מודיעין,2016,1,4.0
כפר רות,מועצה אזורית חבל מודיעין,2016,2,2.0
כפר רות,מועצה אזורית חבל מודיעין,2016,3,3.0
כפר רות,מועצה אזורית חבל מודיעין,2016,4,1.0
כפר שמאי,מועצה אזורית מרום הגליל,2015,1,1.0
כפר שמאי,מועצה אזורית מרום הגליל,2016,1,1.0
כפר שמאי,מועצה אזורית מרום הגליל,2016,3,1.0
כפר שמאי,מועצה אזורית מרום הגליל,2017,1,4.0
כפר שמואל,מועצה אזורית גזר,2012,2,1.0
כפר שמואל,מועצה אזורית גזר,2013,3,1.0
כפר שמואל,מועצה אזורית גזר,2017,1,1.0
כפר שמריהו,מועצה מקומית,2012,1,16.0
כפר שמריהו,מועצה מקומית,2012,2,15.0
כפר שמריהו,מועצה מקומית,2012,3,14.0
כפר שמריהו,מועצה מקומית,2012,4,11.0
כפר שמריהו,מועצה מקומית,2013,1,9.0
כפר שמריהו,מועצה מקומית,2013,2,8.0
כפר שמריהו,מועצה מקומית,2013,3,11.0
כפר שמריהו,מועצה מקומית,2013,4,11.0
כפר שמריהו,מועצה מקומית,2014,1,62.0
כפר שמריהו,מועצה מקומית,2014,2,61.0
כפר שמריהו,מועצה מקומית,2014,3,38.0
כפר שמריהו,מועצה מקומית,2014,4,27.0
כפר שמריהו,מועצה מקומית,2015,1,34.0
כפר שמריהו,מועצה מקומית,2015,2,28.0
כפר שמריהו,מועצה מקומית,2015,3,40.0
כפר שמריהו,מועצה מקומית,2015,4,33.0
כפר שמריהו,מועצה מקומית,2016,1,19.0
כפר שמריהו,מועצה מקומית,2016,2,29.0
כפר שמריהו,מועצה מקומית,2016,3,12.0
כפר שמריהו,מועצה מקומית,2016,4,52.0
כפר שמריהו,מועצה מקומית,2017,1,59.0
כפר שמריהו,מועצה מקומית,2017,2,7.0
כפר תבור,מועצה מקומית,2012,1,20.0
כפר תבור,מועצה מקומית,2012,2,5.0
כפר תבור,מועצה מקומית,2012,3,7.0
כפר תבור,מועצה מקומית,2013,1,5.0
כפר תבור,מועצה מקומית,2013,2,4.0
כפר תבור,מועצה מקומית,2013,3,5.0
כפר תבור,מועצה מקומית,2013,4,7.0
כפר תבור,מועצה מקומית,2014,1,2.0
כפר תבור,מועצה מקומית,2014,2,4.0
כפר תבור,מועצה מקומית,2014,3,5.0
כפר תבור,מועצה מקומית,2014,4,9.0
כפר תבור,מועצה מקומית,2015,1,6.0
כפר תבור,מועצה מקומית,2015,2,3.0
כפר תבור,מועצה מקומית,2015,3,5.0
כפר תבור,מועצה מקומית,2015,4,5.0
כפר תבור,מועצה מקומית,2016,1,2.0
כפר תבור,מועצה מקומית,2016,2,3.0
כפר תבור,מועצה מקומית,2016,3,19.0
כפר תבור,מועצה מקומית,2016,4,7.0
כפר תבור,מועצה מקומית,2017,1,11.0
כפר תפוח,מועצה אזורית שומרון,2014,3,2.0
כפר תפוח,מועצה אזורית שומרון,2014,4,1.0
כפר תפוח,מועצה אזורית שומרון,2015,3,2.0
כפר תפוח,מועצה אזורית שומרון,2015,4,2.0
כפר תפוח,מועצה אזורית שומרון,2016,3,1.0
כפר תפוח,מועצה אזורית שומרון,2016,4,7.0
כרכום,מועצה אזורית מבואות החרמון,2015,4,1.0
כרכום,מועצה אזורית מבואות החרמון,2016,4,1.0
כרכור,,2012,1,1.0
כרכור,,2012,3,1.0
כרכור,,2012,4,1.0
כרכור,,2013,1,1.0
כרכור,,2013,3,1.0
כרכור,,2013,4,5.0
כרכור,,2014,1,5.0
כרכור,,2015,1,1.0
כרכור,,2015,2,2.0
כרכור,,2015,3,1.0
כרכור,,2015,4,1.0
כרם בן זמרה,מועצה אזורית מרום הגליל,2016,3,1.0
כרם בן זמרה,מועצה אזורית מרום הגליל,2017,1,2.0
כרם מהר''ל,מועצה אזורית חוף הכרמל,2013,2,1.0
כרם מהר''ל,מועצה אזורית חוף הכרמל,2013,3,2.0
כרם מהר''ל,מועצה אזורית חוף הכרמל,2014,1,1.0
כרם מהר''ל,מועצה אזורית חוף הכרמל,2014,2,1.0
כרם מהר''ל,מועצה אזורית חוף הכרמל,2015,4,2.0
כרם שלום,מועצה אזורית אשכול,2013,2,1.0
כרם שלום,מועצה אזורית אשכול,2014,1,6.0
כרם שלום,מועצה אזורית אשכול,2015,4,2.0
כרם שלום,מועצה אזורית אשכול,2016,1,61.0
כרם שלום,מועצה אזורית אשכול,2016,2,18.0
כרם שלום,מועצה אזורית אשכול,2016,3,3.0
כרם שלום,מועצה אזורית אשכול,2017,2,8.0
כרמי יוסף,מועצה אזורית גזר,2012,1,2.0
כרמי יוסף,מועצה אזורית גזר,2012,4,5.0
כרמי יוסף,מועצה אזורית גזר,2013,1,1.0
כרמי יוסף,מועצה אזורית גזר,2014,4,1.0
כרמי יוסף,מועצה אזורית גזר,2015,1,1.0
כרמי יוסף,מועצה אזורית גזר,2015,2,1.0
כרמי יוסף,מועצה אזורית גזר,2016,1,1.0
כרמי צור,מועצה אזורית גוש עציון,2012,3,1.0
כרמי צור,מועצה אזורית גוש עציון,2014,4,1.0
כרמי צור,מועצה אזורית גוש עציון,2015,1,2.0
כרמיאל,עירייה,2012,1,1041.0
כרמיאל,עירייה,2012,2,1057.0
כרמיאל,עירייה,2012,3,1009.0
כרמיאל,עירייה,2012,4,800.0
כרמיאל,עירייה,2013,1,1241.0
כרמיאל,עירייה,2013,2,1133.0
כרמיאל,עירייה,2013,3,1047.0
כרמיאל,עירייה,2013,4,997.0
כרמיאל,עירייה,2014,1,1749.0
כרמיאל,עירייה,2014,2,1358.0
כרמיאל,עירייה,2014,3,1299.0
כרמיאל,עירייה,2014,4,1523.0
כרמיאל,עירייה,2015,1,1836.0
כרמיאל,עירייה,2015,2,1365.0
כרמיאל,עירייה,2015,3,1554.0
כרמיאל,עירייה,2015,4,1466.0
כרמיאל,עירייה,2016,1,1738.0
כרמיאל,עירייה,2016,2,1680.0
כרמיאל,עירייה,2016,3,1953.0
כרמיאל,עירייה,2016,4,850.0
כרמיאל,עירייה,2017,1,1752.0
כרמיאל,עירייה,2017,2,765.0
כרמיה,מועצה אזורית חוף אשקלון,2014,4,1.0
כרמיה,מועצה אזורית חוף אשקלון,2015,2,1.0
כרמים,מועצה אזורית בני שמעון,2014,1,1.0
כרמים,מועצה אזורית בני שמעון,2015,2,2.0
כרמים,מועצה אזורית בני שמעון,2015,4,2.0
כרמים,מועצה אזורית בני שמעון,2016,4,1.0
כרמים,מועצה אזורית בני שמעון,2017,2,1.0
לוד,עירייה,2012,1,1574.0
לוד,עירייה,2012,2,1474.0
לוד,עירייה,2012,3,1184.0
לוד,עירייה,2012,4,1308.0
לוד,עירייה,2013,1,1790.0
לוד,עירייה,2013,2,848.0
לוד,עירייה,2013,3,874.0
לוד,עירייה,2013,4,603.0
לוד,עירייה,2014,1,989.0
לוד,עירייה,2014,2,1155.0
לוד,עירייה,2014,3,784.0
לוד,עירייה,2014,4,911.0
לוד,עירייה,2015,1,1085.0
לוד,עירייה,2015,2,1308.0
לוד,עירייה,2015,3,1234.0
לוד,עירייה,2015,4,1041.0
לוד,עירייה,2016,1,2728.0
לוד,עירייה,2016,2,1326.0
לוד,עירייה,2016,3,1922.0
לוד,עירייה,2016,4,2304.0
לוד,עירייה,2017,1,2170.0
לוד,עירייה,2017,2,1165.0
מבשרת ציון,מועצה מקומית,2012,1,332.0
מבשרת ציון,מועצה מקומית,2012,2,229.0
מבשרת ציון,מועצה מקומית,2012,3,204.0
מבשרת ציון,מועצה מקומית,2012,4,174.0
מבשרת ציון,מועצה מקומית,2013,1,105.0
מבשרת ציון,מועצה מקומית,2013,2,180.0
מבשרת ציון,מועצה מקומית,2013,3,223.0
מבשרת ציון,מועצה מקומית,2013,4,130.0
מבשרת ציון,מועצה מקומית,2014,1,200.0
מבשרת ציון,מועצה מקומית,2014,2,193.0
מבשרת ציון,מועצה מקומית,2014,3,178.0
מבשרת ציון,מועצה מקומית,2014,4,156.0
מבשרת ציון,מועצה מקומית,2015,1,170.0
מבשרת ציון,מועצה מקומית,2015,2,91.0
מבשרת ציון,מועצה מקומית,2015,3,160.0
מבשרת ציון,מועצה מקומית,2015,4,115.0
מבשרת ציון,מועצה מקומית,2016,1,105.0
מבשרת ציון,מועצה מקומית,2016,2,116.0
מבשרת ציון,מועצה מקומית,2016,3,105.0
מבשרת ציון,מועצה מקומית,2016,4,94.0
מבשרת ציון,מועצה מקומית,2017,1,114.0
מבשרת ציון,מועצה מקומית,2017,2,39.0
מג'ד אל כרום,מועצה מקומית,2012,1,48.0
מג'ד אל כרום,מועצה מקומית,2012,2,54.0
מג'ד אל כרום,מועצה מקומית,2012,3,31.0
מג'ד אל כרום,מועצה מקומית,2012,4,31.0
